clickability_test_id,n_variants,mean_ctr,max_ctr,min_ctr,total_impr,total_clicks,ctr_range,rel_lift
536b16d3c02b1791d300004a,4,0.03154081310688771,0.03464566929133858,0.02901430842607313,10107,319,0.0056313608652654515,0.17854203207068578
536b64bc4e2f5acb40000068,4,0.013235118420362279,0.017699115044247787,0.008856682769726247,10093,134,0.00884243227452154,0.6681037519783295
536ba13cc02b17e988000087,4,0.01252217839113818,0.016707274625826662,0.008609271523178808,11707,146,0.008098003102647855,0.6466928396722675
536ba373c02b175398000071,4,0.016872408112708515,0.022618231665524333,0.012056737588652482,11711,198,0.01056149407687185,0.6259624593194137
536bb4d64e2f5acb40000099,4,0.028951731228794138,0.036212624584717606,0.023076923076923078,12122,351,0.013135701507794528,0.45371039831740106
536bb7a7c02b17e9880000ac,6,0.04308356514439171,0.05343213728549142,0.03344343517753923,15163,655,0.019988702107952193,0.46395190465230496
536bdb8d10a454b0d0000012,4,0.016900843061556023,0.024877650897226752,0.012997562956945572,9689,164,0.01188008794028118,0.7029287176392138
536c0e7399b798002e000043,4,0.01778663448502914,0.023710482529118136,0.012458471760797342,9667,172,0.011252010768320794,0.6326104456574692
536cde59c47bc9eb3e00001e,4,0.015080252016956315,0.016224188790560472,0.013691683569979716,8085,122,0.002532505220580756,0.16793520544173887
536cec82c47bc9eb3e000028,5,0.01639349929248573,0.01788235294117647,0.012511584800741427,10625,174,0.0053707681404350435,0.3276157240508643
536cee715b3374464d000031,5,0.005820514492492117,0.009289363678588018,0.0018885741265344666,10615,62,0.007400789552053551,1.2715009234320833
536d3aac5b3374f3d000005b,4,0.0644548866060205,0.0701290109163083,0.060674157303370786,12202,786,0.009454853612937512,0.14668947710249122
536d505f8c9a9eb484000007,4,0.04995885639878357,0.057223796033994336,0.039744302390216785,14516,725,0.01747949364377755,0.34987777751059873
536d54f69f08ab68ea000002,6,0.017058816305046572,0.019624334174376225,0.011156462585034013,21780,371,0.008467871589342212,0.49639268269962733
536dbc4a0ad143b85100001f,8,0.013586052556622482,0.018069634200088145,0.00779896013864818,18017,245,0.010270674061439965,0.755971907118345
536e9511ddc1016bbd000004,4,0.06310276032280421,0.06504224798585184,0.05949119373776908,20615,1301,0.005551054248082762,0.08796848536714029
536ea8c9433873106b00000e,6,0.018869155429961454,0.022214260121820137,0.015690376569037656,17239,325,0.006523883552782481,0.34574327277115485
536ef81f4338737ae700000c,4,0.011310877460053926,0.014329580348004094,0.008240773916159082,11467,130,0.0060888064318450116,0.5383142424934363
5370205b3f18b3ba2b00000d,4,0.006175501699093356,0.007713884992987377,0.0044444444444444444,11517,71,0.0032694405485429326,0.5294210426697686
537024fa90e6521e3c000015,4,0.02344307487210733,0.03375668449197861,0.013834693153600568,11483,271,0.019921991338378044,0.8498028286417886
5370476a3f18b3367f000036,4,0.014364734852949626,0.017476406850751487,0.009027777777777777,11488,165,0.00844862907297371,0.5881507148904238
537051233f18b3367f00003a,3,0.0063941485865805815,0.00804093567251462,0.0048375950241879755,8644,55,0.003203340648326644,0.5009800139848962
5370e9133f18b31b8200003a,4,0.011398552433215399,0.01697216564833673,0.0078125,11663,133,0.009159665648336729,0.8035814812454123
5370f27590e652ad9300003d,2,0.028100322281014563,0.03154681139755767,0.02465383316447146,5909,166,0.006892978233086208,0.24529890312835717
53719b24c5bf3313c2000008,6,0.012151052084910081,0.016081104701975178,0.008573513316307917,33615,410,0.007507591385667261,0.6178552551009675
53723d32c5bf337a0c000018,5,0.01841110258106852,0.02426066938197273,0.015471423370950128,28057,517,0.008789246011022602,0.47738835696131915
537373c98986ada96700000f,6,0.014511943200495576,0.021409455842997322,0.00937950937950938,33581,488,0.012029946463487942,0.828968684433462
53737a95fb6c390f0b00001e,5,0.011708365003239324,0.013669064748201438,0.009344115004492363,28012,328,0.004324949743709075,0.3693897262779647
53739f5ffb6c39d24a00002d,3,0.017269648496874984,0.017879053461875547,0.016439809086088032,16908,292,0.001439244375787515,0.08333952923523326
5373c7bdfb6c390f0b000031,4,0.014250353440130951,0.021872740419378162,0.006900212314225053,22567,321,0.014972528105153109,1.0506776669123459
537560143a55ad3c78000011,4,0.016612592605562533,0.023249299719887956,0.010773480662983425,14327,238,0.01247581905690453,0.7509856741281399
5375cd73c64d96e5f400002e,4,0.03350959969887099,0.039681133746678476,0.030389194952905634,22408,751,0.009291938793772842,0.2772918470311034
53761c0bc64d96cdf3000021,4,0.0036219828293954292,0.004305043050430504,0.002476780185758514,12711,46,0.00182826286467199,0.5047685068615189
53761cadc64d96ffcd000026,5,0.003678612358632867,0.004344391785150079,0.0031570639305445935,12786,47,0.0011873278546054855,0.322765145889617
5378a6ef040d292a2b000003,5,0.021271256118019725,0.02473299606520517,0.01732811626607043,17828,379,0.007404879799134741,0.3481167147840307
5378d7d6126c4b6ebb00001e,6,0.00911686837137257,0.011777902411665733,0.0071571714858288,21488,196,0.004620730925836932,0.5068331292734534
5378db92126c4b4c9600001b,4,0.014244084858889837,0.015477214101461736,0.012784880489160644,14332,204,0.0026923336123010917,0.18901415141603756
53791a725aca86fd5900000b,6,0.01474715667095964,0.021122846025569762,0.011422044545973729,21398,316,0.009700801479596033,0.6578082606729894
53792e1895df99cf6e00000e,6,0.017292170454885215,0.022663682148852827,0.01118119266055046,21420,371,0.011482489488302368,0.6640282385753633
53794f7795df99fb1a00000e,4,0.018272095788139132,0.02115494568324757,0.016042780748663103,14299,261,0.005112164934584468,0.2797798891741198
537a25855aca8689fd00001c,4,0.017183187243017865,0.017618641659562374,0.016755096341803964,14319,246,0.0008635453177584101,0.050255246919298925
537a3ddc5aca86e32f000036,4,0.006965334514800604,0.011618481491488787,0.004173187271778821,15158,105,0.007445294219709966,1.0689069137870548
537a435195df996515000047,4,0.006218745717402445,0.007759958613554061,0.004766949152542373,15413,96,0.0029930094610116876,0.4812882849729801
537ac063bd2aa47cd4000019,4,0.014448701894839457,0.016713091922005572,0.0115990057995029,14400,208,0.0051140861225026715,0.35394779127730736
537ac3d1bd2aa4b5df000022,3,0.010365951406481097,0.013053348467650397,0.007960472138347515,10737,111,0.0050928763293028815,0.49130814235909553
537acdddbd2aa47cd400001e,4,0.005053994308232958,0.007304882737408689,0.0031708283789139914,10270,52,0.004134054358494697,0.8179776442882655
537ae59fbd2aa4b5df000031,4,0.017063964198547492,0.026077097505668934,0.011376248612652608,14331,244,0.014700848893016327,0.8615142836661415
537b2d94b698c54136000038,4,0.018392721139789892,0.028901734104046242,0.009280742459396751,10263,189,0.01962099164464949,1.0667802493999878
537b3898b698c574d4000044,5,0.011383812480147894,0.01352918438345574,0.008863819500402902,12797,146,0.004665364883052839,0.4098244670833008
537b5636b698c54bf3000044,6,0.00936590644630507,0.017628205128205128,0.006952491309385863,15325,143,0.010675713818819266,1.1398484364565618
537b5babbd2aa46497000060,6,0.015381587609402364,0.025123715264560333,0.006857142857142857,15329,236,0.018266572407417477,1.187560924871734
537b5eb0bd2aa47cd400003f,6,0.009926469531729978,0.015319800842589047,0.003965107057890563,15321,153,0.011354693784698484,1.1438803845015777
537b6b2bb698c542c7000058,5,0.01743298947948209,0.022082810539523212,0.013800424628450107,19214,336,0.008282385911073106,0.47509842880483194
537b70bbb698c52dfc000068,4,0.009354474085516455,0.01794771751853297,0.00463616206409998,20332,191,0.013311555454432989,1.4230148411061707
537b72f3bd2aa47cd400004e,4,0.008257782719416679,0.010354646647683147,0.006113092205807438,15428,127,0.0042415544418757094,0.5136432606663849
537b99b2e51c4082dc000019,6,0.004168837038523633,0.00691836331290769,0.001378766988378964,30732,128,0.005539596324528726,1.3288109545511375
537ba0c3e51c4076bd00001a,4,0.007976828022631428,0.013446421183285064,0.0028129395218002813,19521,155,0.010633481661484784,1.3330463727331265
537ba3bfe51c404662000028,6,0.008458940530977026,0.010502471169686986,0.006387225548902195,29142,246,0.004115245620784791,0.48649657787693074
537bd2d2db41d8a90c00003a,4,0.006425561501031451,0.009024644220756682,0.003641660597232338,11311,73,0.005382983623524344,0.8377452496035173
537bd919db41d8042d00004b,6,0.02017893064090479,0.02254395036194416,0.017837480731116493,28212,570,0.004706469630827666,0.23323682084952327
537bdd8de51c40ca2d000059,4,0.007429494504659578,0.008909630886720407,0.005382131324004306,18825,140,0.003527499562716101,0.47479671201099194
537be99be51c40422e000072,6,0.009256048821414642,0.01150770431051297,0.006707550785741663,30640,283,0.004800153524771307,0.5185963921955284
537c0dcce51c40ca2d000086,4,0.006476452205797964,0.009060402684563758,0.004211208292840946,12243,79,0.004849194391722812,0.7487424036545242
537cb5a5e51c4076bd0000a9,4,0.007917384128014945,0.011637572734829594,0.0054869684499314125,14404,114,0.006150604284898181,0.7768480328161451
537cd4c76e33dbabdc000005,4,0.019667650762485382,0.022948269155970438,0.016253869969040248,10271,202,0.00669439918693019,0.3403761469925667
537cf6136e33dbabdc000020,5,0.01228781825452469,0.013468938977460142,0.009895547003848268,17915,220,0.003573391973611874,0.29080768445578686
537d04186e33db47b5000030,5,0.005696623328013383,0.009499860296172115,0.00340522133938706,17933,102,0.006094638956785055,1.0698686934090258
537d098a6e33dbd6e000004c,4,0.007320287334469981,0.008488499452354874,0.005668934240362812,14322,105,0.0028195652119920624,0.3851713851060479
537d2df867876e91ee00004e,4,0.03414405094049165,0.038299253489126904,0.03174083769633508,12298,420,0.006558415792791823,0.1920807757762028
537d4d216e33dbabdc00006e,4,0.011632414684903305,0.018645731108930325,0.007605820105820105,12316,143,0.01103991100311022,0.9490644291969711
537d4fc16e33db47b500007c,4,0.006752310953532265,0.007881773399014778,0.0055158987670343934,12289,83,0.0023658746319803843,0.35037998816431126
537d5f636e33dbd6e0000094,4,0.011245470170273672,0.01436619718309859,0.008993816750983699,14322,161,0.005372380432114892,0.4777372889500225
537d76186e33db63de00006e,6,0.012297531387839544,0.017487046632124352,0.009253139458030404,18445,227,0.008233907174093948,0.6695577278408962
537df6126e33dbc0ec0000aa,6,0.023277975556898516,0.029621503017004936,0.016343490304709142,21502,501,0.013278012712295794,0.5704109740918086
537e3bb710eb8cc24d000005,4,0.01700931863072496,0.018925688839409965,0.014797951052931132,14334,244,0.004127737786478833,0.24267508158866813
537e47bd10eb8c5c02000011,7,0.024571280419962267,0.035443037974683546,0.015856236786469344,19718,483,0.019586801188214202,0.7971420639642954
537e505e422754c29800001b,4,0.011872156267854608,0.013908205841446454,0.008595988538681949,11276,134,0.0053122173027645055,0.44745176722008095
537e7f6442275457ff000046,4,0.014334965385991244,0.016160061562139283,0.012815533980582524,10252,147,0.0033445275815567593,0.2333125676623662
537e894f42275460e3000047,5,0.020926378815466697,0.02699530516431925,0.01836654943337241,12808,268,0.00862875573094684,0.4123386949570712
537e98a042275460e3000056,4,0.006666203029135932,0.007677543186180422,0.00558659217877095,10340,69,0.002090951007409472,0.3136644651041328
537eb7c042275457ff000064,4,0.014762613463468964,0.021400778210116732,0.010856921287320668,10225,151,0.010543856922796064,0.7142269862235109
537ed04c10eb8c777000006a,4,0.018019504229451214,0.022441993153290225,0.013938669852648347,10224,184,0.008503323300641878,0.47189551900900706
537edf6142275457ff000077,4,0.005347304441046535,0.006540977298961139,0.0036159100040176776,10242,55,0.002925067294943461,0.5470171611121114
537ee1f042275488a3000096,5,0.013384138093536457,0.01619913077834848,0.010843373493975903,12766,171,0.005355757284372575,0.4001570550859011
537efdcc422754bae60000a1,4,0.020226044529479164,0.02086677367576244,0.01901743264659271,10232,207,0.00184934102916973,0.09143364766523393
537f6a3710eb8cb7160000a3,6,0.009484041686736621,0.016,0.005413766434648105,15333,145,0.010586233565351894,1.1162154190187379
537fa5b64dcb8fc1c800001f,5,0.013149031039274006,0.015228426395939087,0.01014040561622465,18887,248,0.0050880207797144375,0.38695024481403617
537fb9144dcb8f3828000028,4,0.020065692361199823,0.025850785340314136,0.013457225248317847,12301,247,0.012393560091996289,0.6176492626768857
537ff37fed2a6bc4e7000006,3,0.01711911312374774,0.021283562540929928,0.014138817480719794,9241,158,0.007144745060210135,0.4173548599488428
53802eacd463c827d800000e,3,0.019798766032282186,0.021498371335504887,0.0182648401826484,9243,183,0.0032335311528564857,0.1633198325382584
5383e42c80759fedda000002,3,0.010526361846288546,0.013202933985330073,0.008213883072958608,18445,194,0.004989050912371465,0.4739577629217199
5384c2b18d1e6e55fc000029,4,0.024856276500684588,0.028005794302269436,0.023350011913271386,16453,409,0.00465578238899805,0.1873081186906583
538506dd80759f316100004d,6,0.009290545696742687,0.012274456855284154,0.005,49210,457,0.007274456855284154,0.7829956487738514
53853f9e8bfffe9b23000007,6,0.02031347879051631,0.026030368763557483,0.008207934336525308,30647,622,0.017822434427032175,0.8773698789275266
538547030e2422c037000007,6,0.02217923781006169,0.02685390490268539,0.015583792855430352,24470,542,0.011270112047255037,0.5081379325912774
5385904192398a4cb3000005,4,0.04439663119904542,0.06109324758842444,0.03652653342522398,5982,267,0.024566714163200457,0.5533463575886963
5385fbf053941f78f000000e,7,0.007895568194349419,0.011547344110854504,0.005090054815974941,17946,142,0.006457289294879562,0.8178371886523401
53860d3c92398a9dda00001b,4,0.007622946079613264,0.01371631434565112,0.0045647725484023296,24997,190,0.00915154179724879,1.2005255844224831
5386102b53941fdd05000017,5,0.017891966252466647,0.022552783109404992,0.014356356675705855,30821,551,0.008196426433699137,0.4581065221140326
538619f653941f283800001e,4,0.024609233695489088,0.02655356813571824,0.02262443438914027,20819,513,0.0039291337465779674,0.15966095471303457
53861c5892398a206900001d,5,0.00999992980332686,0.012439807383627608,0.0066781148635756534,25663,256,0.005761692520051954,0.5761732965500524
538620ad92398a521c000027,6,0.004244604860991566,0.005873140172278779,0.002541544477028348,30899,131,0.0033315956952504307,0.7849012580342164
5386491a53941fdd05000052,4,0.008630697069083641,0.01229120705956508,0.005972964476579692,12749,110,0.006318242582985388,0.7320663131160301
53864bcb53941fb55a000048,4,0.007470509421064391,0.010241947454356538,0.004415660877244628,27082,202,0.00582628657711191,0.7799048563788287
53873470f36fc7920b00002b,3,0.011390329765013798,0.013822829964328182,0.007007007007007007,20542,233,0.006815822957321175,0.5983867980939811
5387566ca0dfde477700000f,4,0.023383691287730924,0.028418230563002682,0.018975332068311195,14786,346,0.009442898494691487,0.40382411735165336
53875969e5d07988a9000010,4,0.021285248308304007,0.024154589371980676,0.017299107142857144,14725,314,0.006855482229123532,0.322076685685128
53875a3de5d079ab0900001e,5,0.01790398578074236,0.02797016515716569,0.013351877607788595,18426,331,0.014618287549377093,0.8164823033483759
5387610ea0dfdeb632000018,4,0.007887338858445198,0.010679323642835954,0.005740181268882176,13554,107,0.004939142373953778,0.6262115096862231
5387637ce5d079c2ce000017,5,0.031422088170218763,0.04415465568519789,0.023668639053254437,21769,684,0.020486016631943455,0.6519622922883813
53878fc8d006a978a500001f,3,0.04290054396726365,0.047401111474338016,0.039546191247974066,18467,792,0.00785492022636395,0.1830960519371933
53879356d006a9c81c00001a,4,0.006930814712625002,0.009381413075344474,0.0032953864589574597,13524,94,0.006086026616387014,0.8781112854309692
538796d1d006a9cd2c000024,7,0.011320393467883454,0.017421602787456445,0.00664599025254763,32147,364,0.010775612534908816,0.9518761486055931
5387a21ed0639fcc1700003a,6,0.015292345389071774,0.02186421173762946,0.009489916963226572,20253,310,0.012374294774402887,0.8091822712326269
5387f18bd006a9a7e0000070,5,0.014620632135472864,0.020188863562357537,0.007631160572337043,15429,225,0.012557702990020493,0.8589028759948586
53882ab9d006a9a7e000007a,7,0.03710361156016213,0.04823369565217391,0.02386117136659436,21357,789,0.024372524285579553,0.6568774106008632
538892b6d006a9c81c000080,4,0.024282976696662767,0.028169014084507043,0.020967741935483872,12307,299,0.00720127214902317,0.296556399941398
5388b486d006a978a5000094,6,0.006630069300246843,0.00942488940180804,0.004674717569146864,30730,204,0.004750171832661176,0.7164588509631903
538a080b6d64be1e8300002e,5,0.007716338967410518,0.009889049686444766,0.0055920252856795525,20463,158,0.0042970244007652135,0.5568734627798794
538a08226d64be1e83000039,4,0.003694058277245449,0.005880431231623653,0.0009759271307742355,12476,46,0.004904504100849417,1.327673721624815
538ac6592e0f0b2fdb000006,6,0.016378639096989972,0.01882648258550361,0.014271490209093926,18420,302,0.004554992376409684,0.27810566857455143
538b3ed72e0f0b6572000004,6,0.00796177357788168,0.011484593837535015,0.005943956977073309,21470,171,0.005540636860461706,0.6959048516343083
538cd2949459676a9000005a,5,0.009608835361040536,0.010826955385476946,0.006661591168633422,26615,256,0.004165364216843524,0.43349314046238996
538cdf139459676a90000067,5,0.018545949850788872,0.033316757831924414,0.011040235525024533,20496,379,0.02227652230689988,1.201152946391275
538cf23b13f17f2cd9000002,7,0.01277527899966992,0.015321756894790603,0.010448061080972473,34431,440,0.00487369581381813,0.38149427608931696
538cf52513f17f9159000004,4,0.018668767594862606,0.020454080589077522,0.016557645134914145,19712,368,0.0038964354541633772,0.20871412289880473
538d2ede13f17f2cd900002a,4,0.029937024136666136,0.03373298110140215,0.02506112469437653,19439,582,0.008671856407025624,0.28966995408219437
538d9691ecc7642ed000002a,5,0.018099615189427775,0.021497218007081438,0.01566512583461736,19425,352,0.005832092172464078,0.3222218876714396
538df8d0ecc76446d9000042,4,0.00805258867337395,0.01038961038961039,0.005846774193548387,19729,159,0.004542836196062002,0.5641460628782622
538e0896ecc7642ed0000061,4,0.008739075016571606,0.013668150031786395,0.005073727604249247,25077,219,0.008594422427537149,0.9834476087274503
538e276becc7641556000078,4,0.008119283601608681,0.009797372522823424,0.006072435480373021,18381,149,0.0037249370424504028,0.458776565177792
538e321fecc76446d900007f,4,0.007607545401606439,0.01118421052631579,0.0030075187969924814,18487,140,0.008176691729323308,1.074813398760221
538e336613f17fb43e00006d,4,0.003526001503191289,0.004731182795698925,0.0021303792074989347,18443,65,0.00260080358819999,0.7376070559941829
538e4254ca7472ee38000003,5,0.01200412918157275,0.018769175239126513,0.007841739440384958,28221,338,0.010927435798741555,0.910306414855648
538e5142ca7472f253000008,4,0.006582550089624183,0.008225108225108226,0.0037411971830985913,18381,121,0.004483911042009634,0.6811814541415261
538e7e61ca7472ee3800002f,4,0.003126605693761783,0.003663003663003663,0.0025725836089672913,10869,34,0.0010904200540363717,0.3487552191860913
538e961dff49fe0e79000026,4,0.024407635954851722,0.026695842450765863,0.02120682116309576,18475,451,0.005489021287670103,0.2248895098986021
538ea903ff49fe88f1000027,4,0.022678822505207342,0.031229526097401178,0.018562486509820852,18436,418,0.012667039587580326,0.5585404438291192
538f37d8ca747214dc00004b,8,0.023097116275894322,0.026112759643916916,0.01851316170089673,27205,628,0.007599597943020186,0.32902799865763455
538f380cca7472ee38000060,6,0.05479489781559391,0.06079220504130481,0.047407407407407405,28853,1581,0.013384797633897404,0.24427087498077724
538f5a8cb6b41033d5000003,4,0.015883519011841863,0.02023565573770492,0.011128364389233954,15413,245,0.009107291348470966,0.573379950732648
538f7c8bb6b4102974000029,6,0.007055236731209977,0.011253041362530414,0.004497751124437781,20019,141,0.006755290238092633,0.9574859775022883
538f8984b6b4101ada000043,2,0.010995993364029046,0.011305822498586773,0.010686164229471317,7094,78,0.000619658269115456,0.05635309595061512
538f8ea3aa2af3c63a00003d,4,0.008606453772076361,0.011758557616932322,0.0054207537429013936,15467,133,0.006337803874030929,0.7364013148590809
538fa13eaa2af376fb00003e,5,0.005360780630816694,0.006522306287503261,0.004161248374512354,19224,103,0.0023610579129909074,0.44043173477725567
538fac07aa2af370b5000079,4,0.005897407463185845,0.006704486848891181,0.004969918911849333,15424,91,0.001734567937041848,0.2941238074305985
538fb43aaa2af370b500007e,4,0.008011742151178954,0.011523687580025609,0.005721716514954486,15453,124,0.0058019710650711225,0.7241834491911779
5390851cb6b4101ada0000c5,5,0.009575812752190785,0.012441679626749611,0.007397622192866579,19303,185,0.005044057433883032,0.5267497981024155
5390a8538a590eea0600000e,4,0.011685400951333682,0.021969501163091237,0.006013071895424837,15486,181,0.0159564292676664,1.3655012210638142
5390b09bbe300632ee000010,4,0.02729236601900263,0.03457920162725655,0.018301982714794104,15712,429,0.016277218912462445,0.5964018986528775
5390d6e4be300632ee000032,4,0.004578591195266011,0.005646726663137463,0.0036906854130052723,22712,104,0.0019560412501321905,0.42721465330965125
5390dd798a590ec309000023,4,0.005381403290711531,0.007805570338832712,0.003497726477789437,22698,122,0.004307843861043275,0.800505672652103
5390dddabe30063a8300002a,4,0.018101282239621538,0.02857142857142857,0.01012216404886562,22852,414,0.01844926452256295,1.0192241786153537
5390e7308a590e2f6b000036,4,0.015344197019203662,0.017627726322079474,0.013213213213213212,26835,412,0.004414513108866262,0.2876991936001202
539140754e2860f88d00000d,6,0.016893619684855504,0.021701085054252712,0.0142445005409304,33879,573,0.007456584513322312,0.44138465600754945
53915b1c9c9fb59380000004,4,0.00735200684869927,0.00885896527285613,0.006105225354641767,22563,166,0.002753739918214363,0.3745562232034046
5391cd299c9fb52c18000018,5,0.004804414349606869,0.006007646095030038,0.0041265474552957355,28169,135,0.0018810986397343023,0.3915354719328542
5391cda88d1821767d000016,6,0.008857040330548412,0.010211393765675385,0.007630878438331854,33875,300,0.002580515327343531,0.29135187726798467
5391df738d18211d52000020,4,0.005448000766114421,0.006597549481621112,0.004127358490566038,20686,113,0.0024701909910550745,0.45341237953181207
5391e8c48d18219a93000034,5,0.006503971747900449,0.008317449315543233,0.004021682112257388,28738,187,0.0042957672032858454,0.6604836813248097
5391e91c8d18211d52000036,6,0.02245247926915961,0.028621291448516578,0.017184516576983163,34553,776,0.011436774871533415,0.5093769260147052
5391f49d8d18211d52000044,5,0.01660378419913759,0.021479713603818614,0.010612386917188587,28993,482,0.010867326686630027,0.6545090297665085
5391fa5a8d1821767d000041,5,0.011625037105038682,0.012881965248651888,0.009182464454976303,33477,389,0.003699500793675585,0.3182356116585724
539214049c9fb5923600007b,5,0.010055194781290532,0.012559101654846336,0.008028545941123996,33608,338,0.00453055571372234,0.4505686674665159
53921f41c367eee64a000005,4,0.008431256328378076,0.010677197601287115,0.0055389221556886225,26989,228,0.0051382754455984924,0.6094317673991231
53922375c367ee9fec00000d,6,0.02471118743131975,0.02852399637790522,0.020138174334852273,40433,999,0.008385822043052948,0.3393532612044571
53925a00af25ee9d90000008,6,0.019292836255009316,0.026676602086438152,0.0069188870896511115,40050,772,0.01975771499678704,1.024095925328606
5392d89faf25ee06e3000029,4,0.009817142762470588,0.011433410967605336,0.008708904855214456,18519,182,0.0027245061123908794,0.27752536336807115
5392fe087dbf65f5e4000033,5,0.01718343174043934,0.02224141654070395,0.014190496667383359,23101,397,0.008050919873320591,0.46852805626559596
53930156af25ee0c0500002f,4,0.014868942522063123,0.027606710554257806,0.006196061075459172,18514,277,0.021410649478798633,1.4399577809268325
539349097dbf65ee7a00002e,4,0.009886188981683482,0.01633453119895459,0.0046333280076689565,24680,243,0.011701203191285632,1.1835908875467478
539358057dbf65e76f000046,4,0.02172598186228404,0.027417501231324904,0.01742671009771987,24738,537,0.009990791133605036,0.4598545279534128
53937dca7dbf65e76f000059,4,0.013422796843706798,0.014529746711172197,0.011250953470633105,20951,281,0.0032787932405390924,0.24427049583755983
5393d5c773ead5954000000d,5,0.02255967036159139,0.026676639242084268,0.020114942528735632,20641,465,0.006561696713348636,0.2908596007023289
5394eb867b672a47d000003d,6,0.008598483639916527,0.00969803835133348,0.006124234470691163,27676,238,0.0035738038806423173,0.41563187537529717
5395cd1685b18f196500001d,4,0.017293418693917414,0.02184252245904527,0.0104631217838765,22982,397,0.01137940067516877,0.6580191503240032
5395e55dbf6eeea80b000002,4,0.016941620898847928,0.018557422969187675,0.014902363823227132,23028,390,0.0036550591459605427,0.21574435927846172
5395fa8f0e0fa8f43a000001,5,0.016795291501621346,0.020644242747819896,0.010967966573816155,28563,479,0.009676276174003741,0.5761302906275628
53961a9dc3e4e884d6000013,4,0.015953575241088716,0.01756543123133673,0.0146358666901781,22624,361,0.002929564541158631,0.18363059670872303
5396244f45da7f7928000009,6,0.016446720957287917,0.022167050895548854,0.012622222222222222,33872,557,0.009544828673326632,0.5803484292166519
539631fe45da7fbe69000021,4,0.014965861661955281,0.01807991321641656,0.009177613820406695,22626,339,0.008902299396009866,0.594840417283851
53970ac57e590b491e00000c,5,0.028450366684657148,0.030513176144244106,0.025555163905534015,28221,803,0.004958012238710091,0.17426883434103055
5397294e7e590b66c4000039,5,0.0288462124062346,0.031047475508666163,0.025,33582,969,0.006047475508666161,0.2096453920362559
539751a6b1a13267dc000042,2,0.013640203492402995,0.01379644197022873,0.01348396501457726,16495,225,0.0003124769556514702,0.022908525948715234
5397685cb1a132d8c5000073,5,0.016481852341304545,0.01875750300120048,0.013888888888888888,33367,550,0.004868614112311591,0.2953924116957741
539769d67e590b491e00007f,5,0.03916988626038575,0.04266236622196159,0.036149955370425466,33384,1308,0.006512410851536123,0.16626065259021225
53976a2e7e590b449b000083,8,0.023710122237167015,0.030415430267062313,0.01582471089470481,53106,1260,0.014590719372357504,0.6153793399464509
53976fff7e590b05ea000082,4,0.01777750934800255,0.019410283004889613,0.014675363178179662,26781,476,0.004734919826709951,0.2663432618159168
53977cd77e590b66c400009d,5,0.012501955405805728,0.014726184997699034,0.010603345280764636,33306,416,0.004122839716934399,0.32977558974652965
5397ce167e590b05ea0000ca,7,0.02933826869139072,0.032088799192734614,0.02621339340569322,34039,999,0.005875405787041394,0.20026422993274737
5397d1e97e590b66c40000d2,9,0.036332000009457126,0.044273539804614424,0.0212678936605317,43662,1585,0.023005646144082726,0.6332061581551914
5397ef8973acb62fca00000c,4,0.01921499358630402,0.022582697201017812,0.013260025873221216,12387,238,0.009322671327796597,0.485176915928901
539853363263597b7900000f,4,0.014813386715221201,0.018768521567336188,0.010097719869706841,12420,184,0.008670801697629347,0.5853355390175453
5398737573acb62fca000031,4,0.021186810640037922,0.028975963121501483,0.015190691661279896,12439,263,0.013785271460221587,0.6506534510753956
53987eab73acb6aa9b00002b,4,0.023130748545399836,0.03134996801023673,0.011912427559562138,12444,288,0.01943754045067459,0.8403333948541956
53987fb8326359ba6c000035,5,0.014213129302258149,0.016604010025062656,0.012730318257956449,15451,220,0.003873691767106207,0.272543201762807
53988678326359acdf00004b,4,0.003075023270701718,0.004465334900117509,0.002081887578070784,17266,53,0.0023834473220467247,0.7750989544553345
539887f973acb6f3d2000054,4,0.01161920441043791,0.017432321575061527,0.005923202614379085,19550,227,0.011509118960682442,0.9905255604543307
539889fe73acb6aa9b000051,5,0.0074185630446789354,0.012039660056657223,0.004172461752433936,21620,160,0.007867198304223288,1.0604746844964998
5398a76e326359acdf000079,4,0.01824349273300948,0.02505800464037123,0.011612021857923498,17257,314,0.013445982782447732,0.7370289768098403
5398c63b73acb668f7000092,4,0.014304052690774213,0.022338568935427575,0.009649122807017544,22995,329,0.012689446128410031,0.8871224402434167
5398c80173acb6d87c0000a7,4,0.017141113686467806,0.02543859649122807,0.012813941568426449,23032,394,0.01262465492280162,0.7365131084083678
5398d96fd5d9007273000013,4,0.008360022575127307,0.011222910216718266,0.006643220007815553,10284,86,0.004579690208902713,0.5478083543133223
5398de12d5d900ef08000013,3,0.017595889533224215,0.0225123818099955,0.011542012927054479,13258,234,0.01097036888294102,0.6234620228904588
5398fd9d6a3930c78400002d,4,0.010223491538468828,0.013778849466069583,0.0049062554757315574,22954,235,0.008872593990338025,0.8678633866866655
53990fb7d5d900b82500002d,4,0.009518694390676336,0.012847588877155931,0.006205826581623858,22954,218,0.0066417622955320735,0.6977598001294958
5399ba122c2fbf2ecb000025,4,0.028943416997383946,0.03001908728093007,0.028254463511873808,23010,666,0.001764623769056263,0.0609680525701495
5399da308bc0101d5b00002d,4,0.007491836752476929,0.009543761638733706,0.0047436187034108875,17265,129,0.004800142935322819,0.6407164349564624
